Gussi,Beniamino,3,23/05/1999,0,78,29,97,68,405108503
Corie,Bondie,0,05/12/1998,1,24,36,98,52.7,405108504
Alicea,Camilo,3,17/12/1998,1,93,94,12,66.3,405108505
Klara,Clorinde,3,22/05/1999,0,25,9,78,37.3,405108506
Faydra,Cogan,0,31/07/1999,1,96,69,81,82,405108507
Ramona,Countess,0,30/05/1999,1,84,42,45,57,405108508
Maud,Bull,2,27/04/1999,0,24,99,28,50.3,405108509
Jody,Blus,0,08/11/1999,0,33,49,46,42.7,405108510
Aloisia,Claudette,2,20/05/1999,1,62,3,81,48.7,405108511
Ezmeralda,Cohdwell,1,16/04/1999,1,65,82,70,72.3,405108512
Lark,Bergeman,1,26/02/1999,1,36,95,59,63.3,405108513
Marylinda,Blithe,2,17/02/1999,0,67,65,38,56.7,405108514
Ashlen,Cally,2,01/04/1999,1,69,90,1,53.3,405108515
Kalie,Bahner,3,31/03/1999,1,51,77,27,51.7,405108516
Mellicent,Coplin,0,25/09/1999,0,10,96,34,46.7,405108517
Ulla,Beaumont,0,30/12/1998,1,64,53,66,61,405108518
Eulalie,Cord,1,08/02/1999,1,91,25,46,54,405108519
Wileen,Albur,3,02/04/1999,0,69,20,64,51,405108520
Linet,Atkinson,3,05/02/1999,1,63,65,54,60.7,405108521
Elayne,Bronson,2,20/10/1999,1,95,39,1,45,405108522
Samantha,Brendin,0,28/11/1999,0,30,34,42,35.3,405108523
Nara,Bound,3,16/12/1998,1,0,73,47,40,405108524
Diann,Busiek,3,18/02/1999,0,76,33,24,44.3,405108525
Chickie,Brufsky,0,12/07/1999,0,68,10,30,36,405108526
Phyllis,Athena,0,15/06/1999,1,70,39,94,67.7,405108527
Erminia,Chico,0,03/05/1999,0,32,79,11,40.7,405108528
Sharona,Brendan,3,27/03/1999,0,87,16,26,43,405108529
Rycca,Aldus,3,11/05/1999,0,12,72,46,43.3,405108530
Patrizia,Alva,1,14/10/1999,1,44,28,95,55.7,405108531
Clerissa,Africa,0,25/12/1999,1,41,14,11,22,405108532
Alameda,Allissa,3,29/07/1999,0,61,39,40,46.7,405108533
Andreana,Calvo,2,25/12/1999,0,22,47,11,26.7,405108534
Dale,Aphra,2,20/10/1999,1,95,38,46,59.7,405108535
Eryn,Adelia,1,01/09/1999,1,90,1,80,57,405108536
Myrah,Daniels,3,08/11/1998,1,57,45,41,47.7,405108537
Kira,Craw,1,24/05/1999,0,28,76,81,61.7,405108538
Dedie,Barcroft,0,16/06/1999,0,64,75,1,46.7,405108539
Perri,Adigun,2,15/09/1999,1,78,3,2,27.7,405108540
Tildy,Bringhurst,0,26/05/1999,1,99,31,17,49,405108541
Carin,Bosson,1,24/11/1998,0,90,4,90,61.3,405108542
Emalee,Albert,1,24/09/1999,0,3,81,44,42.7,405108543
Bette-Ann,Akanke,1,15/02/1999,1,92,14,74,60,405108544
Carlina,Clementia,3,12/11/1999,0,30,75,15,40,405108545
Sashenka,Bunns,3,15/12/1998,0,8,4,95,35.7,405108546
Sara,Bernadina,1,25/10/1999,0,28,85,50,54.3,405108547
Katha,Bernat,3,17/08/1999,0,59,48,16,41,405108548
Shelly,Clarisa,2,28/06/1999,1,64,19,38,40.3,405108549
Tabatha,Allista,1,14/01/1999,0,6,70,65,47,405108550
Damita,Blandina,0,02/12/1999,1,26,6,53,28.3,405108551
Augusta,Crespi,1,14/11/1999,1,20,34,70,41.3,405108552
Harmonia,Bolte,1,28/08/1999,0,70,92,3,55,405108553
Jesse,Ashleigh,2,17/11/1999,1,77,39,53,56.3,405108554
Saloma,Andra,0,28/09/1999,1,81,52,44,59,405108555
Crysta,Anatolio,3,10/11/1999,0,91,96,28,71.7,405108556
Carolyne,Crane,0,21/01/1999,1,13,3,47,21,405108557
Ynez,Clemmy,2,14/11/1999,1,80,98,74,84,405108558
Serene,Becket,0,24/10/1999,0,81,26,34,47,405108559
Sydney,Clio,1,09/08/1999,0,1,78,64,47.7,405108560
Dede,Arjan,2,16/05/1999,1,28,62,76,55.3,405108561
Latrina,Benildas,2,19/03/1999,0,10,69,49,42.7,405108562
Carley,Aurora,1,12/12/1999,1,4,58,81,47.7,405108563
Gladys,Boylston,1,30/10/1999,0,74,7,19,33.3,405108564
Flor,Brockie,2,29/01/1999,0,11,40,87,46,405108565
Yvonne,Ammamaria,3,04/12/1998,1,25,1,33,19.7,405108566
Bryna,Bubalo,0,11/09/1999,1,65,28,41,44.7,405108567
Rae,Chaffinch,0,20/12/1999,1,49,80,21,50,405108568
Mireielle,Conroy,2,25/08/1999,1,26,37,36,33,405108569
Tawsha,Bianca,0,15/12/1998,1,99,40,80,73,405108570
Hedwiga,Bonni,1,18/08/1999,1,62,78,36,58.7,405108571
Annabell,Chiarra,0,23/06/1999,0,38,7,18,21,405108572
Jordanna,Carlynn,3,14/02/1999,1,59,97,16,57.3,405108573
Min,Aleda,2,24/08/1999,0,3,76,22,33.7,405108574
Genna,Cori,2,21/09/1999,1,36,89,13,46,405108575
Kailey,Christiansen,2,17/12/1999,1,33,22,27,27.3,405108576
Ros,Cesare,3,21/09/1999,0,20,59,50,43,405108577
Trixy,Athalee,0,25/12/1999,0,16,29,3,16,405108578
Anneliese,Cleland,2,03/12/1999,0,29,95,18,47.3,405108579
Adriana,Brass,1,10/03/1999,1,30,96,50,58.7,405108580
Elianore,Atlanta,3,17/12/1999,0,3,68,24,31.7,405108581
Starlin,Cortie,0,12/07/1999,1,45,21,62,42.7,405108582
Reta,Archibald,2,27/03/1999,0,96,82,44,74,405108583
Norean,Clarkin,0,20/10/1999,1,64,12,47,41,405108584
Sandie,Betsey,2,08/04/1999,1,27,69,2,32.7,405108585
Penelopa,Cila,1,20/12/1999,1,46,13,3,20.7,405108586
Stephi,Carolan,2,05/12/1999,1,14,6,31,17,405108587
Murielle,Agatha,3,24/12/1998,1,59,55,74,62.7,405108588
Leese,Buchbinder,0,03/12/1998,0,53,82,10,48.3,405108589
Collen,Binnie,1,25/12/1999,1,68,70,11,49.7,405108590
Ginelle,Breban,2,28/09/1999,1,83,23,64,56.7,405108591
Caprice,Curran,1,27/07/1999,0,3,36,18,19,405108592
Gertruda,Cochran,3,05/10/1999,0,0,72,87,53,405108593
Livvie,Angelico,3,22/11/1999,0,86,45,98,76.3,405108594
Gabriella,Cathyleen,0,04/06/1999,0,66,77,34,59,405108595
Margo,Adriell,1,24/02/1999,0,57,20,9,28.7,405108596
Papagena,Christel,0,15/03/1999,0,98,46,31,58.3,405108597
Pollyanna,Bryner,3,10/05/1999,1,93,60,42,65,405108598
Biddie,Brantley,3,16/05/1999,0,45,50,99,64.7,405108599
Kerri,Agna,2,23/12/1999,0,90,38,12,46.7,405108600
Edithe,Connel,1,11/08/1999,0,72,83,85,80,405108601
Xaviera,Carmina,1,21/03/1999,0,30,66,52,49.3,405108602
Faith,Bonns,0,16/01/1999,0,32,53,71,52,405108603
Ulrika,Cleave,1,23/09/1999,0,70,16,36,40.7,405108604
Sasha,Bathsheba,3,21/07/1999,0,69,12,66,49,405108605
Briana,Cowden,1,09/12/1999,1,94,83,2,59.7,405108606
Seline,Caro,0,04/09/1999,1,67,14,26,35.7,405108607
Veriee,Cilurzo,0,10/11/1998,1,19,12,53,28,405108608
Gilly,Bratton,3,22/11/1998,1,54,94,60,69.3,405108609
Noami,Bluefarb,0,20/11/1999,0,98,16,4,39.3,405108610
Elga,Burr,2,20/05/1999,1,67,76,79,74,405108611
Catlin,Blackmore,2,27/02/1999,0,44,89,71,68,405108612
Cleopatra,Baumann,1,22/09/1999,1,5,41,78,41.3,405108613
Luciana,Brunhild,0,24/04/1999,0,68,50,62,60,405108614
Eunice,Clim,2,11/05/1999,1,36,62,21,39.7,405108615
Mufi,Adlai,2,01/04/1999,1,22,93,38,51,405108616
Kamillah,Aurelia,1,05/09/1999,0,17,19,2,12.7,405108617
Kym,Behka,0,02/10/1999,1,95,76,15,62,405108618
Dedra,Bonnee,1,04/10/1999,0,44,45,7,32,405108619
Chad,Dallas,2,02/08/1999,1,56,32,95,61,405108620
Marissa,Canning,2,13/03/1999,0,78,21,31,43.3,405108621
Cybil,Agostino,0,16/11/1998,1,9,70,100,59.7,405108622
Malina,Creigh,1,21/12/1998,1,42,0,66,36,405108623
Denyse,Behlau,2,10/02/1999,0,32,26,81,46.3,405108624
Corabella,Dambro,2,21/02/1999,1,82,81,30,64.3,405108625
Elene,Cynthia,3,07/12/1999,1,22,74,100,65.3,405108626
Rosanna,Anse,1,24/10/1999,1,57,78,99,78,405108627
Corenda,Aretina,0,28/11/1998,1,8,74,75,52.3,405108628
Haley,Amaleta,2,24/11/1999,1,11,98,82,63.7,405108629
Carey,Bamford,3,25/01/1999,0,72,75,34,60.3,405108630
Julia,Aloysius,2,28/04/1999,1,64,97,25,62,405108631
Dori,Buseck,1,19/04/1999,0,28,22,83,44.3,405108632
Jena,Darin,0,21/08/1999,0,59,58,59,58.7,405108633
Joya,Butterfield,3,09/09/1999,0,95,75,9,59.7,405108634
Camille,Alcinia,0,10/01/1999,0,4,80,41,41.7,405108635
Kirstin,Burlie,3,12/08/1999,0,32,49,59,46.7,405108636
Elset,Allyn,1,28/05/1999,0,81,69,73,74.3,405108637
Hyacinthia,Beberg,0,23/02/1999,0,4,60,43,35.7,405108638
Carolann,Consalve,1,18/11/1999,0,48,48,36,44,405108639
Blondie,Bray,2,11/12/1999,0,1,45,35,27,405108640
Zorah,Bowra,2,20/09/1999,0,69,42,45,52,405108641
Chelsae,Ancell,3,28/03/1999,1,38,74,42,51.3,405108642
Merna,Anastas,0,15/08/1999,0,29,66,47,47.3,405108643
Brittany,Arney,2,28/01/1999,1,87,65,41,64.3,405108644
Mariann,Branch,2,15/07/1999,0,5,86,66,52.3,405108645
Fiona,Brosine,1,16/01/1999,1,44,63,14,40.3,405108646
Florida,Bysshe,3,10/12/1999,1,31,14,20,21.7,405108647
Dodi,Bearce,1,20/01/1999,1,75,48,81,68,405108648
Lanna,Birck,1,23/01/1999,0,95,5,46,48.7,405108649
Kathe,Dareen,3,13/12/1999,0,85,78,53,72,405108650
Kip,Burnett,2,18/06/1999,0,21,22,34,25.7,405108651
Bridie,Alphonse,0,22/01/1999,0,25,1,0,8.7,405108652
Lonee,Callum,3,09/12/1998,0,90,32,36,52.7,405108653
Neala,Burd,3,30/07/1999,0,65,86,40,63.7,405108654
Myrtie,Archambault,3,04/04/1999,1,89,89,40,72.7,405108655
Shannon,Bunde,3,06/04/1999,1,5,79,34,39.3,405108656
Deva,Alliber,3,24/12/1998,1,47,15,66,42.7,405108657
Anna-Diana,Colas,2,19/11/1998,0,72,94,31,65.7,405108658
Othilie,Beedon,2,18/02/1999,1,2,65,17,28,405108659
Jorie,Bozuwa,3,24/05/1999,0,45,1,81,42.3,405108660
Pansie,Carl,0,16/03/1999,1,93,78,80,83.7,405108661
Fernande,Camilla,1,01/05/1999,0,68,18,65,50.3,405108662
Tami,Aisha,2,22/03/1999,1,97,91,5,64.3,405108663
Norina,Clippard,2,14/10/1999,0,49,5,6,20,405108664
Farica,Bal,1,10/12/1999,0,91,35,95,73.7,405108665
Koo,Ary,3,30/11/1998,0,1,7,36,14.7,405108666
Meryl,Cope,3,19/04/1999,0,15,32,75,40.7,405108667
Malvina,Cleasta,2,04/11/1999,0,41,28,4,24.3,405108668
Carmina,Atlee,1,20/07/1999,1,79,6,50,45,405108669
Maureene,Adlar,3,01/12/1998,0,72,90,0,54,405108670
Filia,Amati,2,05/01/1999,1,46,34,63,47.7,405108671
Emylee,Alfonso,0,07/04/1999,0,61,93,57,70.3,405108672
Nari,Bohi,3,25/10/1999,1,14,41,39,31.3,405108673
Liz,Amitie,0,15/04/1999,1,95,40,67,67.3,405108674
Astrix,Buckingham,3,09/06/1999,0,34,7,100,47,405108675
Lita,Bannon,0,12/08/1999,0,46,86,1,44.3,405108676
Bernetta,Ciprian,2,04/12/1998,0,75,58,5,46,405108677
Madelin,Babbette,0,25/09/1999,0,84,93,16,64.3,405108678
Olenka,Ameline,0,19/01/1999,1,11,62,13,28.7,405108679
Tarah,Brenden,2,22/05/1999,1,13,78,38,43,405108680
Phedra,Bathsheb,2,03/08/1999,0,98,79,91,89.3,405108681
Tessie,Benny,2,13/09/1999,1,26,47,66,46.3,405108682
Waly,Clem,3,05/04/1999,0,14,98,89,67,405108683
Teressa,Dallis,1,31/08/1999,1,83,88,70,80.3,405108684
Kayla,Clotilda,1,28/10/1999,0,26,90,0,38.7,405108685
Susie,Cardie,0,24/12/1998,0,47,59,7,37.7,405108686
Tracee,Cadmarr,1,01/03/1999,0,64,14,57,45,405108687
Bernete,Arvy,3,23/12/1999,1,50,45,69,54.7,405108688
Hinda,Aldric,0,20/08/1999,0,25,40,95,53.3,405108689
Josi,Amice,3,14/12/1999,1,44,44,75,54.3,405108690
Rozalie,Cate,3,03/10/1999,0,64,13,9,28.7,405108691
Bride,Adolph,3,13/02/1999,1,75,12,94,60.3,405108692
Lenna,Audi,0,20/11/1998,1,94,60,4,52.7,405108693
Aurea,Brouwer,3,31/12/1999,1,88,23,17,42.7,405108694
Aigneis,Bleier,0,14/06/1999,0,87,62,54,67.7,405108695
Kathleen,Beulah,3,02/02/1999,1,64,74,77,71.7,405108696
Winne,Cita,0,28/05/1999,0,0,87,5,30.7,405108697
Katalin,Campos,3,28/11/1999,0,40,62,79,60.3,405108698
Irma,Aleron,0,25/07/1999,0,77,87,88,84,405108699
Lina,Clein,0,02/06/1999,0,83,95,63,80.3,405108700
Simonette,Alysoun,2,01/01/2000,1,91,39,12,47.3,405108701
Suzanna,Bork,2,27/07/1999,1,4,38,48,30,405108702
Pet,Brader,1,16/05/1999,0,0,75,43,39.3,405108703
Wilona,Calandra,1,05/03/1999,0,51,52,58,53.7,405108704
Essa,Connett,3,20/09/1999,1,50,54,33,45.7,405108705
Mabelle,Adao,2,24/05/1999,1,100,23,12,45,405108706
Dianemarie,Bryon,3,08/09/1999,0,57,68,96,73.7,405108707
Chrysler,Carder,3,22/12/1998,0,52,60,32,48,405108708
Kerrin,Aaberg,2,20/01/1999,0,11,10,90,37,405108709
Nelia,Abbot,0,28/06/1999,0,28,48,50,42,405108710
Binny,Aurel,1,25/06/1999,1,80,100,86,88.7,405108711
Linette,Coben,2,24/06/1999,1,79,67,29,58.3,405108712
Jacky,Collier,0,16/10/1999,0,79,79,15,57.7,405108713
Ronica,Claudy,0,07/11/1999,1,94,7,37,46,405108714
Tracey,Adamina,2,05/11/1999,0,1,37,27,21.7,405108715
Inessa,Ayn,2,05/12/1999,1,56,64,58,59.3,405108716
Nicole,Calder,0,12/09/1999,0,73,32,16,40.3,405108717
Gertrudis,Cilka,2,02/07/1999,0,50,8,32,30,405108718
Angy,Cadmar,3,13/10/1999,0,36,79,44,53,405108719
Rhianon,Clevey,2,26/11/1998,1,89,72,52,71,405108720
Vittoria,Columbus,2,26/07/1999,0,94,59,21,58,405108721
Coletta,Bush,0,29/03/1999,0,22,24,20,22,405108722
Elnore,Coster,0,15/04/1999,1,28,81,23,44,405108723
Jilli,Cristionna,3,02/12/1998,1,13,74,9,32,405108724
Clarinda,Bergh,0,03/10/1999,1,14,65,96,58.3,405108725
Modesta,Alexandria,0,22/02/1999,1,1,53,12,22,405108726
Ruthi,Bone,3,21/05/1999,1,83,9,41,44.3,405108727
Kirsten,Britney,3,12/06/1999,0,24,63,96,61,405108728
Harlene,Borden,2,16/12/1999,1,22,82,21,41.7,405108729
Janessa,Boff,1,11/01/1999,0,35,33,21,29.7,405108730
Evy,Alika,0,14/12/1998,0,13,78,65,52,405108731
Ambur,Caspar,1,16/11/1999,1,34,12,24,23.3,405108732
Denise,Charteris,0,05/12/1999,1,86,61,51,66,405108733
Chere,Arlo,0,11/07/1999,0,33,62,1,32,405108734
Josefina,Bauer,2,09/12/1998,0,57,84,21,54,405108735
Chandra,Connell,3,07/08/1999,1,7,28,56,30.3,405108736
Heida,Carley,0,24/01/1999,0,53,21,22,32,405108737
Rozelle,Airlia,3,22/12/1999,1,46,48,72,55.3,405108738
Alikee,Abbye,1,30/05/1999,0,80,41,11,44,405108739
Shayna,Carmelina,1,14/05/1999,1,19,76,65,53.3,405108740
Caren,Berlin,0,18/01/1999,1,73,63,88,74.7,405108741
Fifine,Cohlier,2,19/11/1999,1,92,14,43,49.7,405108742
Jacynth,Damalis,1,09/05/1999,1,83,43,7,44.3,405108743
Angelina,Budd,1,25/07/1999,1,37,80,51,56,405108744
Latashia,Agretha,2,23/09/1999,0,86,71,12,56.3,405108745
Berenice,Chelsie,2,07/09/1999,0,41,34,79,51.3,405108746
Charmian,Ailis,1,09/10/1999,1,87,13,37,45.7,405108747
Cleo,Anni,3,30/08/1999,1,72,46,83,67,405108748
Gwenneth,Bondy,3,19/09/1999,0,67,13,93,57.7,405108749
Briney,Bordie,1,11/05/1999,0,75,64,48,62.3,405108750
Terrijo,Coletta,1,30/03/1999,0,46,60,15,40.3,405108751
Greta,Cecilla,1,30/03/1999,0,86,48,15,49.7,405108752
Lilian,Alverson,3,10/08/1999,0,46,98,31,58.3,405108753
Bobina,Akira,3,21/04/1999,1,3,0,54,19,405108754
Wandis,Ciro,3,04/05/1999,0,41,20,19,26.7,405108755
Geralda,Carlton,0,04/12/1999,0,95,30,81,68.7,405108756
Fianna,Bran,1,02/07/1999,0,0,66,6,24,405108757
Hedy,Abbate,1,20/12/1999,1,79,91,100,90,405108758
Othelia,Azarcon,2,24/07/1999,0,31,89,74,64.7,405108759
Marena,Clevie,1,20/06/1999,0,35,60,89,61.3,405108760
Adoree,Biagi,3,25/06/1999,1,77,10,96,61,405108761
Mathilda,Bouton,3,29/06/1999,1,48,11,90,49.7,405108762
Charyl,Adriano,3,22/12/1999,1,17,47,61,41.7,405108763
Dorolice,Babbie,1,26/04/1999,1,24,80,99,67.7,405108764
Abby,Barta,0,14/07/1999,0,76,88,34,66,405108765
Katharina,Charbonnier,0,31/01/1999,1,0,0,48,16,405108766
Cynthie,Chapell,2,16/11/1999,0,100,47,85,77.3,405108767
Rina,Cale,0,24/02/1999,0,52,94,11,52.3,405108768
Kristan,Brice,0,20/02/1999,1,13,38,30,27,405108769
Glory,Crenshaw,3,07/10/1999,0,69,18,45,44,405108770
Alanna,Bohon,0,11/05/1999,1,75,75,48,66,405108771
Cordula,Christianna,1,11/11/1999,1,3,4,27,11.3,405108772
Erinna,Brittaney,3,06/03/1999,0,70,13,66,49.7,405108773
Ginni,Albrecht,3,13/03/1999,1,95,14,0,36.3,405108774
Veronike,Chris,2,06/04/1999,0,84,16,19,39.7,405108775
Robby,Aryn,2,14/11/1999,0,17,59,75,50.3,405108776
Engracia,Adeline,1,28/12/1998,0,73,88,42,67.7,405108777
Fayth,Darrow,1,22/07/1999,1,45,2,27,24.7,405108778
Viviana,Comfort,0,23/01/1999,0,42,6,27,25,405108779
Robbin,Creight,3,06/12/1998,1,2,23,50,25,405108780
Letti,Camellia,1,12/08/1999,1,86,82,28,65.3,405108781
Kiersten,Cordelie,0,30/08/1999,1,92,65,71,76,405108782
Johnath,Casimir,0,19/11/1998,0,65,81,90,78.7,405108783
Danny,Casie,3,17/10/1999,0,46,5,55,35.3,405108784
Evita,Blainey,1,03/10/1999,1,0,47,29,25.3,405108785
Drusie,Dasie,3,27/03/1999,1,51,81,70,67.3,405108786
Charlene,Bozovich,3,21/09/1999,0,97,56,62,71.7,405108787
Mimi,Beghtol,1,30/05/1999,0,31,9,24,21.3,405108788
Darda,Cull,1,24/11/1998,0,34,73,11,39.3,405108789
Wynn,Adamson,2,08/07/1999,1,29,4,87,40,405108790
Hadria,Berkley,0,23/01/1999,0,77,14,20,37,405108791
Ertha,Bradford,0,28/09/1999,0,6,98,46,50,405108792
Cathyleen,Alvera,3,31/12/1998,0,65,87,70,74,405108793
Debby,Alburga,3,24/12/1998,0,69,4,70,47.7,405108794
Elvina,Alyose,1,02/01/1999,1,34,24,60,39.3,405108795
Shoshanna,Allina,3,18/11/1998,1,5,50,11,22,405108796
Janenna,Catriona,0,07/04/1999,0,8,18,84,36.7,405108797
Dina,Andrel,3,12/01/1999,0,26,2,65,31,405108798
Adriane,Bethina,1,27/12/1998,0,89,45,33,55.7,405108799
Daffi,Alves,3,20/12/1998,0,49,54,93,65.3,405108800
Ira,Bracci,2,21/03/1999,1,42,4,43,29.7,405108801
Bell,Burnside,3,15/03/1999,0,70,45,33,49.3,405108802
Claudie,Cathee,0,18/07/1999,1,88,87,96,90.3,405108803
Raven,Culbertson,2,24/11/1998,0,97,61,53,70.3,405108804
Berta,Bandur,0,07/11/1998,1,61,21,64,48.7,405108805
Jacquenette,Alexandra,2,18/05/1999,1,28,92,92,70.7,405108806
Sherilyn,Abebi,3,04/01/1999,1,2,43,59,34.7,405108807
Marquita,Cyrus,1,31/05/1999,0,77,24,22,41,405108808
Oralle,Allene,2,19/09/1999,1,46,85,100,77,405108809
Collete,Beichner,0,25/05/1999,0,7,10,45,20.7,405108810
Anabella,Cullan,0,14/03/1999,0,22,54,39,38.3,405108811
Sheri,Armillas,0,10/05/1999,0,68,86,17,57,405108812
Carla,Briano,3,28/10/1999,0,97,70,27,64.7,405108813
Cornelle,Casia,1,25/12/1998,0,63,12,62,45.7,405108814
Lucine,Brotherson,0,14/05/1999,0,58,31,38,42.3,405108815
Idell,Asabi,0,23/01/1999,0,73,67,66,68.7,405108816
Sibeal,Benjamin,3,30/08/1999,0,69,41,38,49.3,405108817
Georgia,Ambrose,2,12/07/1999,0,46,23,25,31.3,405108818
Othella,Chevalier,1,12/12/1998,0,37,68,32,45.7,405108819
Juliette,Addie,0,21/01/1999,0,60,29,6,31.7,405108820
Miguelita,Brazee,3,04/11/1998,1,43,88,45,58.7,405108821
Nichol,Charleen,2,13/12/1999,0,37,38,57,44,405108822
Kordula,Citron,3,17/11/1999,1,56,52,4,37.3,405108823
Shaylah,Calan,1,25/11/1999,0,25,79,33,45.7,405108824
Aeriel,Anastatius,0,20/09/1999,0,22,26,44,30.7,405108825
Alejandra,Adrial,0,06/08/1999,0,94,18,67,59.7,405108826
Ines,Alitha,2,02/12/1998,0,4,15,8,9,405108827
Keelia,Bernie,2,15/04/1999,0,0,52,7,19.7,405108828
Annora,Aunson,1,24/01/1999,1,84,92,11,62.3,405108829
Meg,Arabeila,0,24/12/1999,0,86,55,57,66,405108830
Jackelyn,Cutcheon,3,31/01/1999,1,20,24,35,26.3,405108831
Clarine,Daveta,1,30/07/1999,0,72,2,35,36.3,405108832
Kaye,Blasius,3,06/02/1999,0,10,7,34,17,405108833
Rhona,Attah,0,27/10/1999,1,75,68,97,80,405108834
Bonita,Concoff,2,17/02/1999,1,64,58,40,54,405108835
Willy,Belshin,3,22/12/1999,0,84,68,10,54,405108836
Margeaux,Bowler,3,11/02/1999,1,3,2,43,16,405108837
Ina,Caye,0,14/12/1998,1,82,53,55,63.3,405108838
Milena,Amabel,1,22/03/1999,0,30,21,29,26.7,405108839
Tybi,Christiano,0,19/12/1998,1,12,38,55,35,405108840
Leona,Chinua,3,14/12/1999,1,48,77,51,58.7,405108841
Suzi,Adah,0,07/03/1999,1,88,72,53,71,405108842
Robyn,Anurag,3,27/08/1999,1,57,56,26,46.3,405108843
Carly,Barkley,0,30/11/1999,0,52,83,98,77.7,405108844
Nicoline,Atul,2,03/11/1998,0,48,23,9,26.7,405108845
Fay,Arbe,2,24/02/1999,1,90,55,24,56.3,405108846
Jaquenette,Bobina,0,09/06/1999,0,68,32,98,66,405108847
Lolita,Beitris,3,01/12/1998,1,91,50,42,61,405108848
Anne,Berg,2,18/12/1998,1,12,63,32,35.7,405108849
Shandy,Arthur,2,11/11/1999,1,55,43,37,45,405108850
Theadora,Bonnie,0,06/03/1999,0,33,26,25,28,405108851
Dari,Dagnah,2,13/04/1999,1,44,20,75,46.3,405108852
Mureil,Anastasio,3,08/09/1999,0,64,76,49,63,405108853
Cassy,Astor,0,11/06/1999,0,78,17,88,61,405108854
Steffi,Cheatham,0,21/04/1999,0,50,86,25,53.7,405108855
Stafani,Chirlin,1,27/06/1999,1,47,31,17,31.7,405108856
Ardeen,Davies,0,30/06/1999,0,25,39,97,53.7,405108857
Roz,Corrie,2,22/03/1999,0,84,51,7,47.3,405108858
Patrica,Candice,1,08/05/1999,0,61,77,20,52.7,405108859
Marieann,Cilla,1,09/12/1998,1,60,26,2,29.3,405108860
Mari,Bruno,3,27/06/1999,0,72,79,84,78.3,405108861
Lissy,Buttaro,2,11/10/1999,1,55,81,20,52,405108862
Stacia,Alathia,1,23/10/1999,0,63,66,65,64.7,405108863
Florence,Alford,3,16/09/1999,1,43,25,9,25.7,405108864
Quintana,Aldin,2,22/10/1999,1,42,39,43,41.3,405108865
Giustina,Besse,0,01/12/1999,1,26,20,13,19.7,405108866
Gui,Celestina,2,13/01/1999,1,15,32,80,42.3,405108867
Millisent,Coleen,3,24/03/1999,0,43,37,2,27.3,405108868
Ceil,Baugh,1,30/09/1999,1,34,11,86,43.7,405108869
Shantee,Anselma,1,26/10/1999,1,99,6,29,44.7,405108870
Morissa,Colley,0,06/06/1999,1,49,18,26,31,405108871
Melloney,Cherilynn,0,20/10/1999,1,33,91,82,68.7,405108872
Jaclin,Campman,1,25/02/1999,1,84,81,49,71.3,405108873
Doria,Cini,3,11/02/1999,0,64,81,27,57.3,405108874
Hynda,Condon,1,19/12/1998,1,92,0,89,60.3,405108875
Adiana,Clement,1,11/03/1999,0,49,63,30,47.3,405108876
Nickie,Berey,0,13/02/1999,0,56,30,72,52.7,405108877
Annabal,Claudio,3,13/03/1999,0,51,34,68,51,405108878
Leola,Buff,3,28/11/1998,0,7,44,82,44.3,405108879
Ivett,Brigette,3,15/05/1999,1,77,34,80,63.7,405108880
Fancie,Antebi,1,09/02/1999,0,7,65,97,56.3,405108881
Claresta,Charlotta,0,15/07/1999,0,1,39,30,23.3,405108882
Annamarie,Bayly,2,13/03/1999,0,100,19,96,71.7,405108883
Ashlie,Cecilius,2,19/04/1999,1,67,91,36,64.7,405108884
Karry,Aurilia,1,24/11/1998,1,51,47,81,59.7,405108885
Cissy,Bushore,0,28/07/1999,1,5,9,28,14,405108886
Marchelle,Alverta,0,11/02/1999,0,79,39,13,43.7,405108887
Miranda,Blatt,1,18/08/1999,1,51,80,99,76.7,405108888
Anitra,Aileen,0,31/07/1999,0,14,83,81,59.3,405108889
Benoite,Curt,3,27/11/1999,1,23,42,44,36.3,405108890
Sher,Apfelstadt,0,25/06/1999,0,33,0,93,42,405108891
Allie,Brockwell,1,31/01/1999,1,94,39,54,62.3,405108892
Evie,Ashman,0,14/12/1999,1,4,35,58,32.3,405108893
Petronilla,Ben,2,30/11/1998,0,76,69,56,67,405108894
Terza,Allana,0,09/01/1999,0,68,21,60,49.7,405108895
Gerda,Aribold,0,14/02/1999,1,71,18,70,53,405108896
Rennie,Ashbaugh,3,04/01/1999,1,62,31,78,57,405108897
Maighdiln,Aylward,3,12/11/1999,0,44,46,90,60,405108898
Shanta,Beau,0,02/07/1999,1,98,99,38,78.3,405108899
Nat,Cockburn,1,24/12/1998,1,35,80,15,43.3,405108900
Dani,Callista,1,22/03/1999,1,48,59,92,66.3,405108901
Oralia,Atonsah,3,09/10/1999,0,52,66,46,54.7,405108902
Valery,Brenk,0,28/03/1999,1,62,97,40,66.3,405108903
Audra,Davon,2,23/09/1999,0,20,14,16,16.7,405108904
Ranique,Alinna,2,18/01/1999,1,44,70,83,65.7,405108905
Lexie,Berta,1,24/07/1999,1,17,13,21,17,405108906
Elli,Caressa,0,11/06/1999,0,94,90,67,83.7,405108907
Willette,Bradstreet,0,19/12/1999,0,10,6,96,37.3,405108908
Julianna,Bandeen,2,14/12/1998,0,13,9,25,15.7,405108909
Shelley,Burtie,3,13/12/1998,0,93,53,35,60.3,405108910
